DateRep,CountryExp,NewConfCases,NewDeaths
2/11/20,Greece,0,0
2/10/20,Greece,0,0
2/9/20,Greece,0,0
2/8/20,Greece,0,0
2/7/20,Greece,0,0
2/6/20,Greece,0,0
2/5/20,Greece,0,0
2/4/20,Greece,0,0
2/3/20,Greece,0,0
2/2/20,Greece,0,0
2/1/20,Greece,0,0
1/31/20,Greece,0,0
1/30/20,Greece,0,0
1/29/20,Greece,0,0
1/28/20,Greece,0,0
1/27/20,Greece,0,0
1/26/20,Greece,0,0
1/25/20,Greece,0,0
1/24/20,Greece,0,0
1/23/20,Greece,0,0
1/22/20,Greece,0,0
1/21/20,Greece,0,0
1/20/20,Greece,0,0
1/19/20,Greece,0,0
1/18/20,Greece,0,0
1/17/20,Greece,0,0
1/16/20,Greece,0,0
1/15/20,Greece,0,0
1/14/20,Greece,0,0
1/13/20,Greece,0,0
1/12/20,Greece,0,0
1/11/20,Greece,0,0
1/10/20,Greece,0,0
1/9/20,Greece,0,0
1/8/20,Greece,0,0
1/7/20,Greece,0,0
1/6/20,Greece,0,0
1/5/20,Greece,0,0
1/4/20,Greece,0,0
1/3/20,Greece,0,0
1/2/20,Greece,0,0
1/1/20,Greece,0,0
12/31/19,Greece,0,0
3/7/20,Holy See,1,0
3/12/20,Honduras,2,0
3/12/20,Hungary,1,0
3/11/20,Hungary,3,0
3/10/20,Hungary,1,0
3/9/20,Hungary,1,0
3/8/20,Hungary,3,0
3/7/20,Hungary,2,0
3/5/20,Hungary,2,0
3/12/20,Iceland,15,0
3/11/20,Iceland,5,0
3/10/20,Iceland,10,0
3/9/20,Iceland,2,0
3/8/20,Iceland,10,0
3/7/20,Iceland,8,0
3/6/20,Iceland,9,0
3/5/20,Iceland,10,0
3/4/20,Iceland,10,0
3/3/20,Iceland,3,0
3/2/20,Iceland,2,0
3/1/20,Iceland,0,0
2/29/20,Iceland,1,0
2/28/20,Iceland,0,0
2/27/20,Iceland,0,0
2/26/20,Iceland,0,0
2/25/20,Iceland,0,0
2/24/20,Iceland,0,0
2/23/20,Iceland,0,0
2/22/20,Iceland,0,0
2/21/20,Iceland,0,0
2/20/20,Iceland,0,0
2/19/20,Iceland,0,0
2/18/20,Iceland,0,0
2/17/20,Iceland,0,0
2/16/20,Iceland,0,0
2/15/20,Iceland,0,0
2/14/20,Iceland,0,0
2/13/20,Iceland,0,0
2/12/20,Iceland,0,0
2/11/20,Iceland,0,0
2/10/20,Iceland,0,0
2/9/20,Iceland,0,0
2/8/20,Iceland,0,0
2/7/20,Iceland,0,0
2/6/20,Iceland,0,0
2/5/20,Iceland,0,0
2/4/20,Iceland,0,0
2/3/20,Iceland,0,0
2/2/20,Iceland,0,0
2/1/20,Iceland,0,0
1/31/20,Iceland,0,0
1/30/20,Iceland,0,0
1/29/20,Iceland,0,0
1/28/20,Iceland,0,0
1/27/20,Iceland,0,0
1/26/20,Iceland,0,0
1/25/20,Iceland,0,0
1/24/20,Iceland,0,0
1/23/20,Iceland,0,0
1/22/20,Iceland,0,0
1/21/20,Iceland,0,0
1/20/20,Iceland,0,0
1/19/20,Iceland,0,0
1/18/20,Iceland,0,0
1/17/20,Iceland,0,0
1/16/20,Iceland,0,0
1/15/20,Iceland,0,0
1/14/20,Iceland,0,0
1/13/20,Iceland,0,0
1/12/20,Iceland,0,0
1/11/20,Iceland,0,0
1/10/20,Iceland,0,0
1/9/20,Iceland,0,0
1/8/20,Iceland,0,0
1/7/20,Iceland,0,0
1/6/20,Iceland,0,0
1/5/20,Iceland,0,0
1/4/20,Iceland,0,0
1/3/20,Iceland,0,0
1/2/20,Iceland,0,0
1/1/20,Iceland,0,0
12/31/19,Iceland,0,0
3/12/20,India,23,0
3/11/20,India,6,0
3/10/20,India,10,0
3/8/20,India,3,0
3/7/20,India,2,0
3/6/20,India,1,0
3/5/20,India,22,0
3/4/20,India,1,0
3/3/20,India,2,0
3/2/20,India,0,0
3/1/20,India,0,0
2/29/20,India,0,0
2/28/20,India,0,0
2/27/20,India,0,0
2/26/20,India,0,0
2/25/20,India,0,0
2/24/20,India,0,0
2/23/20,India,0,0
2/22/20,India,0,0
2/21/20,India,0,0
2/20/20,India,0,0
2/19/20,India,0,0
2/18/20,India,0,0
2/17/20,India,0,0
2/16/20,India,0,0
2/15/20,India,0,0
2/14/20,India,0,0
2/13/20,India,0,0
2/12/20,India,0,0
2/11/20,India,0,0
2/10/20,India,0,0
2/9/20,India,0,0
2/8/20,India,0,0
2/7/20,India,0,0
2/6/20,India,0,0
2/5/20,India,0,0
2/4/20,India,1,0
2/3/20,India,0,0
2/2/20,India,1,0
2/1/20,India,0,0
1/31/20,India,0,0
1/30/20,India,1,0
1/29/20,India,0,0
1/28/20,India,0,0
1/27/20,India,0,0
1/26/20,India,0,0
1/25/20,India,0,0
1/24/20,India,0,0
1/23/20,India,0,0
1/22/20,India,0,0
1/21/20,India,0,0
1/20/20,India,0,0
1/19/20,India,0,0
1/18/20,India,0,0
1/17/20,India,0,0
1/16/20,India,0,0
1/15/20,India,0,0
1/14/20,India,0,0
1/13/20,India,0,0
1/12/20,India,0,0
1/11/20,India,0,0
1/10/20,India,0,0
1/9/20,India,0,0
1/8/20,India,0,0
1/7/20,India,0,0
1/6/20,India,0,0
1/5/20,India,0,0
1/4/20,India,0,0
1/3/20,India,0,0
1/2/20,India,0,0
1/1/20,India,0,0
12/31/19,India,0,0
3/12/20,Indonesia,15,1
3/11/20,Indonesia,13,0
3/9/20,Indonesia,2,0
3/7/20,Indonesia,2,0
3/2/20,Indonesia,2,0
3/1/20,Indonesia,0,0
2/29/20,Indonesia,0,0
2/28/20,Indonesia,0,0
2/27/20,Indonesia,0,0
2/26/20,Indonesia,0,0
2/25/20,Indonesia,0,0
2/24/20,Indonesia,0,0
2/23/20,Indonesia,0,0
2/22/20,Indonesia,0,0
2/21/20,Indonesia,0,0
2/20/20,Indonesia,0,0
2/19/20,Indonesia,0,0
2/18/20,Indonesia,0,0
2/17/20,Indonesia,0,0
2/16/20,Indonesia,0,0
2/15/20,Indonesia,0,0
2/14/20,Indonesia,0,0
2/13/20,Indonesia,0,0
2/12/20,Indonesia,0,0
2/11/20,Indonesia,0,0
2/10/20,Indonesia,0,0
2/9/20,Indonesia,0,0
2/8/20,Indonesia,0,0
2/7/20,Indonesia,0,0
2/6/20,Indonesia,0,0
2/5/20,Indonesia,0,0
2/4/20,Indonesia,0,0
2/3/20,Indonesia,0,0
2/2/20,Indonesia,0,0
2/1/20,Indonesia,0,0
1/31/20,Indonesia,0,0
1/30/20,Indonesia,0,0
1/29/20,Indonesia,0,0
1/28/20,Indonesia,0,0
1/27/20,Indonesia,0,0
1/26/20,Indonesia,0,0
1/25/20,Indonesia,0,0
1/24/20,Indonesia,0,0
1/23/20,Indonesia,0,0
1/22/20,Indonesia,0,0
1/21/20,Indonesia,0,0
1/20/20,Indonesia,0,0
1/19/20,Indonesia,0,0
1/18/20,Indonesia,0,0
1/17/20,Indonesia,0,0
1/16/20,Indonesia,0,0
1/15/20,Indonesia,0,0
1/14/20,Indonesia,0,0
1/13/20,Indonesia,0,0
1/12/20,Indonesia,0,0
1/11/20,Indonesia,0,0
1/10/20,Indonesia,0,0
1/9/20,Indonesia,0,0
1/8/20,Indonesia,0,0
1/7/20,Indonesia,0,0
1/6/20,Indonesia,0,0
1/5/20,Indonesia,0,0
1/4/20,Indonesia,0,0
1/3/20,Indonesia,0,0
1/2/20,Indonesia,0,0
1/1/20,Indonesia,0,0
12/31/19,Indonesia,0,0
3/12/20,Iran,958,63
3/11/20,Iran,881,54
3/10/20,Iran,595,43
3/9/20,Iran,743,49
3/8/20,Iran,1076,21
3/7/20,Iran,1234,17
3/6/20,Iran,591,15
3/5/20,Iran,586,15
3/4/20,Iran,835,11
3/3/20,Iran,523,12
3/2/20,Iran,385,11
3/1/20,Iran,205,9
2/29/20,Iran,143,8
2/28/20,Iran,106,7
2/27/20,Iran,44,4
2/26/20,Iran,34,3
2/25/20,Iran,18,4
2/24/20,Iran,15,3
2/23/20,Iran,10,1
2/22/20,Iran,13,2
2/21/20,Iran,3,0
2/20/20,Iran,2,2
2/19/20,Iran,0,0
2/18/20,Iran,0,0
2/17/20,Iran,0,0
2/16/20,Iran,0,0
2/15/20,Iran,0,0
2/14/20,Iran,0,0
2/13/20,Iran,0,0
2/12/20,Iran,0,0
2/11/20,Iran,0,0
2/10/20,Iran,0,0
2/9/20,Iran,0,0
2/8/20,Iran,0,0
2/7/20,Iran,0,0
2/6/20,Iran,0,0
2/5/20,Iran,0,0
2/4/20,Iran,0,0
2/3/20,Iran,0,0
2/2/20,Iran,0,0
2/1/20,Iran,0,0
1/31/20,Iran,0,0
1/30/20,Iran,0,0
1/29/20,Iran,0,0
1/28/20,Iran,0,0
1/27/20,Iran,0,0
1/26/20,Iran,0,0
1/25/20,Iran,0,0
1/24/20,Iran,0,0
1/23/20,Iran,0,0
1/22/20,Iran,0,0
1/21/20,Iran,0,0
1/20/20,Iran,0,0
1/19/20,Iran,0,0
1/18/20,Iran,0,0
1/17/20,Iran,0,0
1/16/20,Iran,0,0
1/15/20,Iran,0,0
1/14/20,Iran,0,0
1/13/20,Iran,0,0
1/12/20,Iran,0,0
1/11/20,Iran,0,0
1/10/20,Iran,0,0
1/9/20,Iran,0,0
1/8/20,Iran,0,0
1/7/20,Iran,0,0
1/6/20,Iran,0,0
1/5/20,Iran,0,0
1/4/20,Iran,0,0
1/3/20,Iran,0,0
1/2/20,Iran,0,0
1/1/20,Iran,0,0
12/31/19,Iran,0,0
3/12/20,Iraq,9,2
3/11/20,Iraq,0,0
3/9/20,Iraq,7,4
3/8/20,Iraq,16,0
3/6/20,Iraq,7,2
3/5/20,Iraq,5,0
3/4/20,Iraq,5,0
3/3/20,Iraq,2,0
3/2/20,Iraq,6,0
3/1/20,Iraq,6,0
2/29/20,Iraq,1,0
2/28/20,Iraq,1,0
2/27/20,Iraq,0,0
2/26/20,Iraq,4,0
2/25/20,Iraq,1,0
2/24/20,Iraq,0,0
2/23/20,Iraq,0,0
2/22/20,Iraq,0,0
2/21/20,Iraq,0,0
2/20/20,Iraq,0,0
2/19/20,Iraq,0,0
2/18/20,Iraq,0,0
2/17/20,Iraq,0,0
2/16/20,Iraq,0,0
2/15/20,Iraq,0,0
2/14/20,Iraq,0,0
2/13/20,Iraq,0,0
2/12/20,Iraq,0,0
2/11/20,Iraq,0,0
2/10/20,Iraq,0,0
2/9/20,Iraq,0,0
2/8/20,Iraq,0,0
2/7/20,Iraq,0,0
2/6/20,Iraq,0,0
2/5/20,Iraq,0,0
2/4/20,Iraq,0,0
2/3/20,Iraq,0,0
2/2/20,Iraq,0,0
2/1/20,Iraq,0,0
1/31/20,Iraq,0,0
1/30/20,Iraq,0,0
1/29/20,Iraq,0,0
1/28/20,Iraq,0,0
1/27/20,Iraq,0,0
1/26/20,Iraq,0,0
1/25/20,Iraq,0,0
1/24/20,Iraq,0,0
1/23/20,Iraq,0,0
1/22/20,Iraq,0,0
1/21/20,Iraq,0,0
1/20/20,Iraq,0,0
1/19/20,Iraq,0,0
1/18/20,Iraq,0,0
1/17/20,Iraq,0,0
1/16/20,Iraq,0,0
1/15/20,Iraq,0,0
1/14/20,Iraq,0,0
1/13/20,Iraq,0,0
1/12/20,Iraq,0,0
1/11/20,Iraq,0,0
1/10/20,Iraq,0,0
1/9/20,Iraq,0,0
1/8/20,Iraq,0,0
1/7/20,Iraq,0,0
1/6/20,Iraq,0,0
1/5/20,Iraq,0,0
1/4/20,Iraq,0,0
1/3/20,Iraq,0,0
1/2/20,Iraq,0,0
1/1/20,Iraq,0,0
12/31/19,Iraq,0,0
3/12/20,Ireland,8,1
3/11/20,Ireland,14,0
3/9/20,Ireland,2,0
3/8/20,Ireland,1,0
3/7/20,Ireland,5,0
3/6/20,Ireland,7,0
3/5/20,Ireland,4,0
3/4/20,Ireland,1,0
3/2/20,Ireland,0,0
3/1/20,Ireland,1,0
2/29/20,Ireland,0,0
2/28/20,Ireland,0,0
2/27/20,Ireland,0,0
2/26/20,Ireland,0,0
2/25/20,Ireland,0,0
2/24/20,Ireland,0,0
2/23/20,Ireland,0,0
2/22/20,Ireland,0,0
2/21/20,Ireland,0,0
2/20/20,Ireland,0,0
2/19/20,Ireland,0,0
2/18/20,Ireland,0,0
2/17/20,Ireland,0,0
2/16/20,Ireland,0,0
2/15/20,Ireland,0,0
2/14/20,Ireland,0,0
2/13/20,Ireland,0,0
2/12/20,Ireland,0,0
2/11/20,Ireland,0,0
2/10/20,Ireland,0,0
2/9/20,Ireland,0,0
2/8/20,Ireland,0,0
2/7/20,Ireland,0,0
2/6/20,Ireland,0,0
2/5/20,Ireland,0,0
2/4/20,Ireland,0,0
2/3/20,Ireland,0,0
2/2/20,Ireland,0,0
2/1/20,Ireland,0,0
1/31/20,Ireland,0,0
1/30/20,Ireland,0,0
1/29/20,Ireland,0,0
1/28/20,Ireland,0,0
1/27/20,Ireland,0,0
1/26/20,Ireland,0,0
1/25/20,Ireland,0,0
1/24/20,Ireland,0,0
1/23/20,Ireland,0,0
1/22/20,Ireland,0,0
1/21/20,Ireland,0,0
1/20/20,Ireland,0,0
1/19/20,Ireland,0,0
1/18/20,Ireland,0,0
1/17/20,Ireland,0,0
1/16/20,Ireland,0,0
1/15/20,Ireland,0,0
1/14/20,Ireland,0,0
1/13/20,Ireland,0,0
1/12/20,Ireland,0,0
1/11/20,Ireland,0,0
1/10/20,Ireland,0,0
1/9/20,Ireland,0,0
1/8/20,Ireland,0,0
1/7/20,Ireland,0,0
1/6/20,Ireland,0,0
1/5/20,Ireland,0,0
1/4/20,Ireland,0,0
1/3/20,Ireland,0,0
1/2/20,Ireland,0,0
1/1/20,Ireland,0,0
12/31/19,Ireland,0,0
3/12/20,Israel,12,0
3/11/20,Israel,31,0
3/9/20,Israel,14,0
3/8/20,Israel,6,0
3/7/20,Israel,2,0
3/6/20,Israel,2,0
3/5/20,Israel,5,0
3/2/20,Israel,3,0
3/1/20,Israel,0,0
2/29/20,Israel,4,0
2/28/20,Israel,1,0
2/27/20,Israel,0,0
2/26/20,Israel,0,0
2/25/20,Israel,0,0
2/24/20,Israel,1,0
2/23/20,Israel,0,0
2/22/20,Israel,1,0
2/21/20,Israel,0,0
2/20/20,Israel,0,0
2/19/20,Israel,0,0
2/18/20,Israel,0,0
2/17/20,Israel,0,0
2/16/20,Israel,0,0
2/15/20,Israel,0,0
2/14/20,Israel,0,0
2/13/20,Israel,0,0
2/12/20,Israel,0,0
2/11/20,Israel,0,0
2/10/20,Israel,0,0
2/9/20,Israel,0,0
2/8/20,Israel,0,0
2/7/20,Israel,0,0
2/6/20,Israel,0,0
2/5/20,Israel,0,0
2/4/20,Israel,0,0
2/3/20,Israel,0,0
2/2/20,Israel,0,0
2/1/20,Israel,0,0
1/31/20,Israel,0,0
1/30/20,Israel,0,0
1/29/20,Israel,0,0
1/28/20,Israel,0,0
1/27/20,Israel,0,0
1/26/20,Israel,0,0
1/25/20,Israel,0,0
1/24/20,Israel,0,0
1/23/20,Israel,0,0
1/22/20,Israel,0,0
1/21/20,Israel,0,0
1/20/20,Israel,0,0
1/19/20,Israel,0,0
1/18/20,Israel,0,0
1/17/20,Israel,0,0
1/16/20,Israel,0,0
1/15/20,Israel,0,0
1/14/20,Israel,0,0
1/13/20,Israel,0,0
1/12/20,Israel,0,0
1/11/20,Israel,0,0
1/10/20,Israel,0,0
1/9/20,Israel,0,0
1/8/20,Israel,0,0
1/7/20,Israel,0,0
1/6/20,Israel,0,0
1/5/20,Israel,0,0
1/4/20,Israel,0,0
1/3/20,Israel,0,0
1/2/20,Israel,0,0
1/1/20,Israel,0,0
12/31/19,Israel,0,0
3/12/20,Italy,2313,196
3/11/20,Italy,977,167
3/10/20,Italy,1797,98
3/9/20,Italy,1492,133
3/8/20,Italy,1247,36
3/7/20,Italy,778,49
3/6/20,Italy,769,41
3/5/20,Italy,587,27
3/4/20,Italy,667,28
3/3/20,Italy,146,17
3/2/20,Italy,561,6
3/1/20,Italy,240,8
2/29/20,Italy,238,4
2/28/20,Italy,250,5
2/27/20,Italy,78,1
2/26/20,Italy,93,5
2/25/20,Italy,97,4
2/24/20,Italy,53,0
2/23/20,Italy,62,2
2/22/20,Italy,14,0
2/21/20,Italy,0,0
2/20/20,Italy,0,0
2/19/20,Italy,0,0
2/18/20,Italy,0,0
2/17/20,Italy,0,0
2/16/20,Italy,0,0
2/15/20,Italy,0,0
2/14/20,Italy,0,0
2/13/20,Italy,0,0
2/12/20,Italy,0,0
2/11/20,Italy,0,0
2/10/20,Italy,0,0
2/9/20,Italy,0,0
2/8/20,Italy,0,0
2/7/20,Italy,0,0
2/6/20,Italy,0,0
2/5/20,Italy,0,0
2/4/20,Italy,0,0
2/3/20,Italy,0,0
2/2/20,Italy,0,0
2/1/20,Italy,0,0
1/31/20,Italy,3,0
1/30/20,Italy,0,0
1/29/20,Italy,0,0
1/28/20,Italy,0,0
1/27/20,Italy,0,0
1/26/20,Italy,0,0
1/25/20,Italy,0,0
1/24/20,Italy,0,0
1/23/20,Italy,0,0
1/22/20,Italy,0,0
1/21/20,Italy,0,0
1/20/20,Italy,0,0
1/19/20,Italy,0,0
1/18/20,Italy,0,0
1/17/20,Italy,0,0
1/16/20,Italy,0,0
1/15/20,Italy,0,0
1/14/20,Italy,0,0
1/13/20,Italy,0,0
1/12/20,Italy,0,0
1/11/20,Italy,0,0
1/10/20,Italy,0,0
1/9/20,Italy,0,0
1/8/20,Italy,0,0
1/7/20,Italy,0,0
1/6/20,Italy,0,0
1/5/20,Italy,0,0
1/4/20,Italy,0,0
1/3/20,Italy,0,0
1/2/20,Italy,0,0
1/1/20,Italy,0,0
12/31/19,Italy,0,0
3/12/20,Jamaica,2,0
3/12/20,Japan,51,3
3/11/20,Japan,54,3
3/10/20,Japan,26,2
3/9/20,Japan,33,1
3/8/20,Japan,47,0
3/7/20,Japan,59,0
3/6/20,Japan,32,0
3/5/20,Japan,49,0
3/4/20,Japan,14,0
3/3/20,Japan,0,0
3/2/20,Japan,15,1
3/1/20,Japan,9,2
2/29/20,Japan,20,0
2/28/20,Japan,24,0
2/27/20,Japan,22,2
2/26/20,Japan,20,0
2/25/20,Japan,0,0
2/24/20,Japan,12,0
2/23/20,Japan,27,0
2/22/20,Japan,12,0
2/21/20,Japan,9,0
2/20/20,Japan,18,0
2/19/20,Japan,7,0
2/18/20,Japan,0,0
2/17/20,Japan,7,0
2/16/20,Japan,14,0
2/15/20,Japan,8,0
2/14/20,Japan,1,0
2/13/20,Japan,4,1
2/12/20,Japan,0,0
2/11/20,Japan,0,0
2/10/20,Japan,0,0
2/9/20,Japan,0,0
2/8/20,Japan,0,0
2/7/20,Japan,0,0
2/6/20,Japan,0,0
2/5/20,Japan,5,0
2/4/20,Japan,0,0
2/3/20,Japan,1,0
2/2/20,Japan,4,0
2/1/20,Japan,1,0
1/31/20,Japan,3,0
1/30/20,Japan,4,0
1/29/20,Japan,3,0
1/28/20,Japan,1,0
1/27/20,Japan,0,0
1/26/20,Japan,1,0
1/25/20,Japan,0,0
1/24/20,Japan,1,0
1/23/20,Japan,0,0
1/22/20,Japan,0,0
1/21/20,Japan,0,0
1/20/20,Japan,0,0
1/19/20,Japan,0,0
1/18/20,Japan,0,0
1/17/20,Japan,0,0
1/16/20,Japan,0,0
1/15/20,Japan,1,0
1/14/20,Japan,0,0
1/13/20,Japan,0,0
1/12/20,Japan,0,0
1/11/20,Japan,0,0
1/10/20,Japan,0,0
1/9/20,Japan,0,0
1/8/20,Japan,0,0
1/7/20,Japan,0,0
1/6/20,Japan,0,0
1/5/20,Japan,0,0
1/4/20,Japan,0,0
1/3/20,Japan,0,0
1/2/20,Japan,0,0
1/1/20,Japan,0,0
12/31/19,Japan,0,0
3/8/20,Jordan,0,0
3/3/20,Jordan,1,0
3/12/20,Kuwait,3,0
3/11/20,Kuwait,4,0
3/10/20,Kuwait,1,0
3/9/20,Kuwait,3,0
3/8/20,Kuwait,3,0
3/6/20,Kuwait,2,0
3/3/20,Kuwait,10,0
3/2/20,Kuwait,1,0
3/1/20,Kuwait,0,0
2/29/20,Kuwait,2,0
2/28/20,Kuwait,17,0
2/27/20,Kuwait,15,0
2/26/20,Kuwait,6,0
2/25/20,Kuwait,2,0
2/24/20,Kuwait,3,0
2/23/20,Kuwait,0,0
2/22/20,Kuwait,0,0
2/21/20,Kuwait,0,0
2/20/20,Kuwait,0,0
2/19/20,Kuwait,0,0
2/18/20,Kuwait,0,0
2/17/20,Kuwait,0,0
2/16/20,Kuwait,0,0
2/15/20,Kuwait,0,0
2/14/20,Kuwait,0,0
2/13/20,Kuwait,0,0
2/12/20,Kuwait,0,0
2/11/20,Kuwait,0,0
2/10/20,Kuwait,0,0
2/9/20,Kuwait,0,0
2/8/20,Kuwait,0,0
2/7/20,Kuwait,0,0
2/6/20,Kuwait,0,0
2/5/20,Kuwait,0,0
2/4/20,Kuwait,0,0
2/3/20,Kuwait,0,0
2/2/20,Kuwait,0,0
2/1/20,Kuwait,0,0
1/31/20,Kuwait,0,0
1/30/20,Kuwait,0,0
1/29/20,Kuwait,0,0
1/28/20,Kuwait,0,0
1/27/20,Kuwait,0,0
1/26/20,Kuwait,0,0
1/25/20,Kuwait,0,0
1/24/20,Kuwait,0,0
1/23/20,Kuwait,0,0
1/22/20,Kuwait,0,0
1/21/20,Kuwait,0,0
1/20/20,Kuwait,0,0
1/19/20,Kuwait,0,0
1/18/20,Kuwait,0,0
1/17/20,Kuwait,0,0
1/16/20,Kuwait,0,0
1/15/20,Kuwait,0,0
1/14/20,Kuwait,0,0
1/13/20,Kuwait,0,0
1/12/20,Kuwait,0,0
1/11/20,Kuwait,0,0
1/10/20,Kuwait,0,0
1/9/20,Kuwait,0,0
1/8/20,Kuwait,0,0
1/7/20,Kuwait,0,0
1/6/20,Kuwait,0,0
1/5/20,Kuwait,0,0
1/4/20,Kuwait,0,0
1/3/20,Kuwait,0,0
1/2/20,Kuwait,0,0
1/1/20,Kuwait,0,0
12/31/19,Kuwait,0,0
3/12/20,Latvia,2,0
3/11/20,Latvia,2,0
3/10/20,Latvia,3,0
3/9/20,Latvia,1,0
3/8/20,Latvia,1,0
3/3/20,Latvia,1,0
3/12/20,Lebanon,20,1
3/11/20,Lebanon,0,1
3/10/20,Lebanon,9,0
3/9/20,Lebanon,10,0
3/7/20,Lebanon,6,0
3/6/20,Lebanon,3,0
3/3/20,Lebanon,3,0
3/2/20,Lebanon,6,0
3/1/20,Lebanon,1,0
2/29/20,Lebanon,0,0
2/28/20,Lebanon,1,0
2/27/20,Lebanon,1,0
2/26/20,Lebanon,0,0
2/25/20,Lebanon,0,0
2/24/20,Lebanon,0,0
2/23/20,Lebanon,0,0
2/22/20,Lebanon,1,0
2/21/20,Lebanon,0,0
2/20/20,Lebanon,0,0
2/19/20,Lebanon,0,0
2/18/20,Lebanon,0,0
2/17/20,Lebanon,0,0
2/16/20,Lebanon,0,0
2/15/20,Lebanon,0,0
2/14/20,Lebanon,0,0
2/13/20,Lebanon,0,0
2/12/20,Lebanon,0,0
2/11/20,Lebanon,0,0
2/10/20,Lebanon,0,0
2/9/20,Lebanon,0,0
2/8/20,Lebanon,0,0
2/7/20,Lebanon,0,0
2/6/20,Lebanon,0,0
2/5/20,Lebanon,0,0
2/4/20,Lebanon,0,0
2/3/20,Lebanon,0,0
2/2/20,Lebanon,0,0
2/1/20,Lebanon,0,0
1/31/20,Lebanon,0,0
1/30/20,Lebanon,0,0
1/29/20,Lebanon,0,0
1/28/20,Lebanon,0,0
1/27/20,Lebanon,0,0
1/26/20,Lebanon,0,0
1/25/20,Lebanon,0,0
1/24/20,Lebanon,0,0
1/23/20,Lebanon,0,0
1/22/20,Lebanon,0,0
1/21/20,Lebanon,0,0
1/20/20,Lebanon,0,0
1/19/20,Lebanon,0,0
1/18/20,Lebanon,0,0
1/17/20,Lebanon,0,0
1/16/20,Lebanon,0,0
1/15/20,Lebanon,0,0
1/14/20,Lebanon,0,0
1/13/20,Lebanon,0,0
1/12/20,Lebanon,0,0
1/11/20,Lebanon,0,0
1/10/20,Lebanon,0,0
1/9/20,Lebanon,0,0
1/8/20,Lebanon,0,0
1/7/20,Lebanon,0,0
1/6/20,Lebanon,0,0
1/5/20,Lebanon,0,0
1/4/20,Lebanon,0,0
1/3/20,Lebanon,0,0
1/2/20,Lebanon,0,0
1/1/20,Lebanon,0,0
12/31/19,Lebanon,0,0
3/12/20,Liechtenstein,2,0
3/5/20,Liechtenstein,1,0
3/12/20,Lithuania,0,0
3/11/20,Lithuania,2,0
3/2/20,Lithuania,0,0
3/1/20,Lithuania,0,0
2/29/20,Lithuania,0,0
2/28/20,Lithuania,1,0
2/27/20,Lithuania,0,0
2/26/20,Lithuania,0,0
2/25/20,Lithuania,0,0
2/24/20,Lithuania,0,0
2/23/20,Lithuania,0,0
2/22/20,Lithuania,0,0
2/21/20,Lithuania,0,0
2/20/20,Lithuania,0,0
2/19/20,Lithuania,0,0
2/18/20,Lithuania,0,0
2/17/20,Lithuania,0,0
2/16/20,Lithuania,0,0
2/15/20,Lithuania,0,0
2/14/20,Lithuania,0,0
2/13/20,Lithuania,0,0
2/12/20,Lithuania,0,0
2/11/20,Lithuania,0,0
2/10/20,Lithuania,0,0
2/9/20,Lithuania,0,0
2/8/20,Lithuania,0,0
2/7/20,Lithuania,0,0
2/6/20,Lithuania,0,0
2/5/20,Lithuania,0,0
2/4/20,Lithuania,0,0
2/3/20,Lithuania,0,0
2/2/20,Lithuania,0,0
2/1/20,Lithuania,0,0
1/31/20,Lithuania,0,0
1/30/20,Lithuania,0,0
1/29/20,Lithuania,0,0
1/28/20,Lithuania,0,0
1/27/20,Lithuania,0,0
1/26/20,Lithuania,0,0
1/25/20,Lithuania,0,0
1/24/20,Lithuania,0,0
1/23/20,Lithuania,0,0
1/22/20,Lithuania,0,0
1/21/20,Lithuania,0,0
1/20/20,Lithuania,0,0
1/19/20,Lithuania,0,0
1/18/20,Lithuania,0,0
1/17/20,Lithuania,0,0
1/16/20,Lithuania,0,0
1/15/20,Lithuania,0,0
1/14/20,Lithuania,0,0
1/13/20,Lithuania,0,0
1/12/20,Lithuania,0,0
1/11/20,Lithuania,0,0
1/10/20,Lithuania,0,0
1/9/20,Lithuania,0,0
1/8/20,Lithuania,0,0
1/7/20,Lithuania,0,0
1/6/20,Lithuania,0,0
1/5/20,Lithuania,0,0
1/4/20,Lithuania,0,0
1/3/20,Lithuania,0,0
1/2/20,Lithuania,0,0
1/1/20,Lithuania,0,0
12/31/19,Lithuania,0,0
3/12/20,Luxembourg,0,0
3/11/20,Luxembourg,2,0
3/9/20,Luxembourg,2,0
3/7/20,Luxembourg,2,0
3/2/20,Luxembourg,0,0
3/1/20,Luxembourg,1,0
2/29/20,Luxembourg,0,0
2/28/20,Luxembourg,0,0
2/27/20,Luxembourg,0,0
2/26/20,Luxembourg,0,0
2/25/20,Luxembourg,0,0
2/24/20,Luxembourg,0,0
2/23/20,Luxembourg,0,0
2/22/20,Luxembourg,0,0
2/21/20,Luxembourg,0,0
2/20/20,Luxembourg,0,0
2/19/20,Luxembourg,0,0
2/18/20,Luxembourg,0,0
2/17/20,Luxembourg,0,0
2/16/20,Luxembourg,0,0
2/15/20,Luxembourg,0,0
2/14/20,Luxembourg,0,0
2/13/20,Luxembourg,0,0
2/12/20,Luxembourg,0,0
2/11/20,Luxembourg,0,0
2/10/20,Luxembourg,0,0
2/9/20,Luxembourg,0,0
2/8/20,Luxembourg,0,0
2/7/20,Luxembourg,0,0
2/6/20,Luxembourg,0,0
2/5/20,Luxembourg,0,0
2/4/20,Luxembourg,0,0
2/3/20,Luxembourg,0,0
